,mean,MCSE,q10,q50,q90,ESS,Rhat
"loglike[2,154]",1.785185443,0.062145959,1.655695451,1.788611345,1.896700307,14249.05491,1.00016648
"loglike[2,155]",1.236600855,0.063861769,1.106748523,1.237875112,1.357450934,19712.82481,1.000097137
"loglike[2,156]",1.815894145,0.064700684,1.680448796,1.819186489,1.932496109,13414.15774,0.999988367
"loglike[2,157]",1.820114331,0.065004035,1.686155149,1.82357041,1.937434261,13936.9074,1.000139098
"loglike[2,158]",1.748876128,0.059434837,1.626058805,1.752269134,1.855114403,14628.77673,1.000188995
"loglike[2,159]",1.862153207,0.068747348,1.718887822,1.86501507,1.986805778,13364.3977,1.000042095
"loglike[2,160]",1.791649665,0.062721475,1.660262415,1.795101717,1.904257696,13515.45762,0.999971852
"loglike[2,161]",1.862993192,0.068809483,1.720220586,1.866269592,1.988085034,13514.46849,1.000081552
"loglike[2,162]",1.523934753,0.050851601,1.417516978,1.526168611,1.616820623,17126.63542,0.999939668
"loglike[2,163]",1.833155534,0.066128011,1.696432779,1.836673458,1.952405653,13830.35949,1.000126582
"loglike[2,164]",1.862149308,0.068746995,1.718885177,1.865012244,1.98680283,13364.37684,1.000042085
"loglike[2,165]",1.861473889,0.068668904,1.719491013,1.864857691,1.986314421,13538.66074,1.000085783
"loglike[2,166]",1.770319088,0.061001955,1.643952953,1.773743218,1.879120873,14396.97869,1.000176325
"loglike[2,167]",1.830807907,0.065923506,1.694332428,1.83424972,1.95000644,13849.26012,1.000128974
"loglike[2,168]",1.864144973,0.068927566,1.720735926,1.867127866,1.989187765,13378.71101,1.000048265
"loglike[2,169]",1.809819232,0.064194783,1.675038342,1.813065108,1.925236705,13436.1804,0.99998391
"loglike[2,170]",1.670243616,0.054647458,1.55571803,1.673322456,1.768101413,15688.03543,1.000219931
"loglike[2,171]",1.851517086,0.06778964,1.710053625,1.85465052,1.974514217,13343.50743,1.000022944
"loglike[2,172]",1.824186164,0.065351794,1.689556359,1.827666461,1.942275057,13903.19711,1.000135376
"loglike[2,173]",1.836563097,0.066426519,1.699454316,1.840122382,1.956758087,13803.08644,1.000122976
"loglike[2,174]",1.575494106,0.051308195,1.467684239,1.57780138,1.669005112,17346.64572,1.000217116
"loglike[2,175]",1.861070225,0.068649343,1.717978853,1.863985864,1.985710054,13359.29621,1.000039417
"loglike[2,176]",1.864077892,0.068921503,1.720678745,1.867060479,1.989094264,13378.06238,1.000048015
"loglike[2,177]",1.850169294,0.06766926,1.708995253,1.853316985,1.972760106,13343.4983,1.000021136
"loglike[2,178]",1.859607017,0.068496954,1.718189242,1.862912301,1.984017718,13565.23935,1.000090141
"loglike[2,179]",1.860510062,0.068598675,1.717563567,1.863394453,1.985016575,13357.11484,1.000038147
"loglike[2,180]",1.848360688,0.067475144,1.709536126,1.851964121,1.970654392,13698.68501,1.000108788
"loglike[2,181]",1.778358625,0.061683526,1.648911005,1.781858937,1.889132555,13585.73684,0.999964001
"loglike[2,182]",1.865816819,0.069073736,1.7226172,1.868996642,1.991160361,13448.25493,1.000068172
"loglike[2,183]",1.041440614,0.082637005,0.873917962,1.043855857,1.196599451,18324.17836,1.000146425
"loglike[2,184]",1.794855264,0.062913997,1.664386584,1.798234328,1.907922069,14157.99748,1.000159563
"loglike[2,185]",1.423863851,0.052512968,1.315779184,1.425675921,1.522913816,19463.50684,1.000120332
"loglike[2,186]",1.864939362,0.068999254,1.721427913,1.867859839,1.990152628,13388.04853,1.00005165
"loglike[2,187]",1.860693001,0.06861522,1.717680834,1.863566949,1.985193478,13357.7977,1.000038554
"loglike[2,188]",1.837794191,0.066534849,1.700577844,1.84139503,1.958240637,13793.27079,1.00012163
"loglike[2,189]",1.858516017,0.068418511,1.716100487,1.861480282,1.982864957,13351.18322,1.000034077
"loglike[2,190]",1.613804885,0.05238427,1.503922621,1.616759704,1.708295156,15404.95375,0.999918646
"loglike[2,191]",1.857493986,0.068326318,1.715075784,1.860449809,1.981502836,13348.99828,1.0000322
"loglike[2,192]",1.778522668,0.061627622,1.650403956,1.781900203,1.888856934,14314.12123,1.000171005
"loglike[2,193]",1.856227585,0.068187514,1.715909264,1.859685682,1.980028636,13608.60009,1.000096718
"loglike[2,194]",1.826100867,0.065516325,1.690973722,1.829552093,1.944559429,13887.49587,1.000133572
"loglike[2,195]",1.866061221,0.069098655,1.722440036,1.86926488,1.99182727,13421.89513,1.000061722
"loglike[2,196]",1.848062,0.067448306,1.709222464,1.851667495,1.970263861,13701.94217,1.000109191
"loglike[2,197]",1.705269874,0.056580161,1.587514995,1.708431735,1.806081808,15174.23245,1.000209336
"loglike[2,198]",1.865263537,0.069021272,1.722185617,1.868418037,1.990521746,13467.3224,1.000072363
"loglike[2,199]",1.861223867,0.068645829,1.719463669,1.864555511,1.985949459,13542.38211,1.00008641
"loglike[2,200]",1.858866177,0.068428927,1.717608392,1.862214816,1.983162112,13575.16295,1.0000917
"loglike[2,201]",1.81027022,0.064232117,1.675504197,1.813487397,1.925799295,13434.4658,0.999984232
"loglike[2,202]",1.837505931,0.066550973,1.698812479,1.84083943,1.957588237,13356.68022,1.000006864
"loglike[2,203]",1.859513489,0.06848836,1.718129367,1.862851468,1.983870364,13566.50849,1.000090342
"loglike[2,204]",1.863170539,0.068839428,1.719916623,1.866143496,1.988105477,13370.64031,1.000044975
"loglike[2,205]",-1.601828769,0.427707273,-2.464098615,-1.590136651,-0.803800115,13731.11468,0.999934214
"loglike[2,206]",0.800675367,0.110452766,0.574525427,0.803537788,1.005551873,15457.18335,0.999887256
"loglike[2,207]",1.865289965,0.069030776,1.721601411,1.868260282,1.990531708,13393.69001,1.000053533
"loglike[2,208]",1.685791999,0.055547511,1.56863474,1.688862095,1.785698371,14377.99187,0.999926419
"loglike[2,209]",1.862778059,0.068803906,1.719515625,1.865705289,1.987642699,13368.0254,1.000043812
"loglike[2,210]",1.865799962,0.069076259,1.722124202,1.868913737,1.991242789,13406.04914,1.000057336
"loglike[2,211]",1.860847125,0.068629161,1.71777079,1.863724675,1.98537571,13358.39478,1.000038903
"loglike[2,212]",1.846798029,0.067334902,1.708199248,1.850309578,1.968771706,13715.64088,1.000110867
"loglike[2,213]",1.865575544,0.069056333,1.722012972,1.868708797,1.990914916,13399.64893,1.000055416
"loglike[2,214]",1.762403751,0.060411754,1.637314671,1.765791693,1.870112568,14479.91612,1.000181206
"loglike[2,215]",1.776807353,0.061495643,1.648880107,1.780180752,1.886905102,14331.19171,1.00017214
"loglike[2,216]",1.864339357,0.068934695,1.721140649,1.867602443,1.989544045,13489.31034,1.000076828
"loglike[2,217]",1.800821842,0.063396965,1.669472452,1.804376223,1.914623916,14103.69827,1.000155069
"loglike[2,218]",1.844365059,0.067117372,1.706082994,1.847825237,1.965809645,13741.04453,1.000113961
"loglike[2,219]",1.846549054,0.067347163,1.706107645,1.849750144,1.968511383,13345.06797,1.000016621
"loglike[2,220]",1.857199529,0.068276286,1.716769614,1.860616016,1.981061485,13596.57509,1.000094953
"loglike[2,221]",1.859757638,0.068510799,1.718261488,1.863098194,1.984153847,13563.18486,1.000089813
"loglike[2,222]",1.858884847,0.068451808,1.716266846,1.861824392,1.983206574,13352.09859,1.000034785
"loglike[2,223]",1.778186416,0.061601702,1.650078378,1.781542538,1.888460042,14317.4571,1.000171229
"loglike[2,224]",1.803743666,0.063695384,1.67016031,1.807022538,1.918020521,13460.49369,0.999979683
"loglike[2,225]",1.860903673,0.0686163,1.719279059,1.864236751,1.985479244,13547.06522,1.000087191
"loglike[2,226]",1.312973941,0.058176401,1.194561395,1.314421789,1.422524343,19968.08362,1.000061035
"loglike[2,227]",1.855983076,0.068165209,1.715666265,1.859444027,1.979843411,13611.58072,1.00009715
"loglike[2,228]",1.792990172,0.062828069,1.661591225,1.796345251,1.905837866,13508.94133,0.999972685
"loglike[2,229]",1.861234963,0.068646853,1.719468941,1.86455981,1.985951178,13542.21821,1.000086382
"loglike[2,230]",1.862439571,0.068773268,1.719091229,1.865321854,1.987217515,13365.98698,1.000042863
"loglike[2,231]",1.841187116,0.066834733,1.70341779,1.844754566,1.962197382,13766.28659,1.000117781
"loglike[2,232]",1.865016988,0.068998097,1.721886232,1.868183913,1.990345843,13473.86987,1.00007373
"loglike[2,233]",1.851089713,0.067751442,1.709689109,1.854209951,1.973876531,13343.46544,1.000022363
"loglike[2,234]",1.854912641,0.068093989,1.71291056,1.857878178,1.97865068,13345.33886,1.000027904
"loglike[2,235]",1.834461678,0.066242198,1.69763731,1.838042081,1.954198386,13819.88517,1.00012522
"loglike[2,236]",1.853744019,0.067961456,1.713909361,1.857190835,1.977175716,13638.19059,1.000100893
"loglike[2,237]",1.776911509,0.06150364,1.649008311,1.780284855,1.887004373,14330.15138,1.000172072
"loglike[2,238]",1.853158945,0.06790836,1.713438168,1.85664117,1.976603056,13644.97086,1.000101819
"loglike[2,239]",1.820840431,0.065065834,1.686717325,1.824330859,1.938295409,13930.86268,1.000138445
"loglike[2,240]",1.863088998,0.068832049,1.719847652,1.866037295,1.987977873,13370.07252,1.000044728
"loglike[2,241]",1.366124453,0.055034908,1.254048805,1.367371325,1.470747539,19412.38824,1.000071272
"loglike[2,242]",1.858099351,0.068380912,1.715822885,1.861042685,1.982264432,13350.23302,1.000033298
"loglike[2,243]",1.698300277,0.056168642,1.581245741,1.701460824,1.798458337,15271.08826,1.000211877
"loglike[2,244]",1.775032157,0.061359697,1.64768163,1.778484685,1.884880833,14348.99857,1.000173302
"loglike[2,245]",1.865115625,0.069007359,1.722021882,1.868279907,1.99046063,13471.33267,1.000073205
"loglike[2,246]",1.730811201,0.058195718,1.610391028,1.734249809,1.834592293,14842.26848,1.000198319
"loglike[2,247]",1.843147655,0.067008898,1.704915254,1.846648767,1.964480635,13750.71582,1.000115452
"loglike[2,248]",1.846472163,0.067305709,1.707941514,1.849949768,1.968374518,13719.152,1.000111291
"loglike[2,249]",1.865277294,0.069029639,1.721589118,1.868258436,1.990511483,13393.46011,1.000053458
"loglike[2,250]",1.671602711,0.054800798,1.555412973,1.674778174,1.770626276,14550.69289,0.999923263
"loglike[2,251]",1.858459658,0.068391646,1.717517556,1.861768153,1.98270305,13580.49248,1.000092524
"loglike[2,252]",1.769408576,0.060933382,1.643229561,1.772791046,1.878083172,14406.36728,1.000176899
"loglike[2,253]",1.761486243,0.060344215,1.636507785,1.76488826,1.869030868,14489.72513,1.000181756
"loglike[2,254]",1.823379338,0.065282655,1.68893291,1.826881259,1.941344647,13909.84128,1.000136125
"loglike[2,255]",1.684963995,0.055417971,1.569219811,1.688059651,1.784008521,15463.92547,1.000216153
"loglike[2,256]",1.57399799,0.051279717,1.466190694,1.57625355,1.667536492,17374.29512,1.000216668
"loglike[2,257]",1.79372758,0.062886851,1.66211592,1.797076607,1.906712303,13505.40155,0.999973147
"loglike[2,258]",1.857999435,0.068371899,1.715724323,1.860953169,1.982143309,13350.01769,1.000033114
"loglike[2,259]",0.740056082,0.117832485,0.499345725,0.743139314,0.958911369,15259.18709,0.99988605
"loglike[2,260]",1.793121004,0.062774902,1.662835285,1.796525763,1.90596594,14174.04441,1.000160836
"loglike[2,261]",1.675077144,0.054978345,1.558862495,1.678241259,1.774452667,14507.05903,0.999923966
"loglike[2,262]",1.850417026,0.067691368,1.709194615,1.853544931,1.973052662,13343.47339,1.000021463
"loglike[2,263]",1.859588956,0.068515409,1.716699918,1.862542257,1.984015422,13354.05972,1.000036189
"loglike[2,264]",1.246699063,0.063095788,1.119705265,1.247725211,1.366726848,18479.00857,0.999985477
"loglike[2,265]",1.664985878,0.054387494,1.551067309,1.66811004,1.762284128,15770.86378,1.00022103
"loglike[2,266]",1.864464344,0.068946364,1.721338515,1.867691375,1.989692693,13486.66462,1.000076309
"loglike[2,267]",1.839556791,0.066730456,1.700400611,1.842936598,1.960278752,13353.24233,1.000008928
"loglike[2,268]",1.842719124,0.067008467,1.702764914,1.84615869,1.964122688,13348.81411,1.000012268
"loglike[2,269]",1.837587109,0.066516609,1.700341866,1.841189098,1.95797626,13794.92073,1.000121858
"loglike[2,270]",1.793292887,0.062788661,1.663025613,1.796698799,1.906207588,14172.44857,1.00016071
"loglike[2,271]",0.619769071,0.132776422,0.349602107,0.624038058,0.866506733,14947.46558,0.999886108
"loglike[2,272]",1.840142532,0.066742201,1.702368746,1.843708463,1.960970195,13774.58646,1.000118989
"loglike[2,273]",-2.452875855,0.542743701,-3.547155644,-2.437751433,-1.438321658,13661.38544,0.999944273
"loglike[2,274]",-0.292797406,0.251911801,-0.802512995,-0.285392665,0.176780942,14023.9142,0.999909472
"loglike[2,275]",-2.909748362,0.604057721,-4.122907736,-2.895727335,-1.790455012,14258.59193,1.000101459
"loglike[2,276]",1.822653475,0.065220551,1.688380345,1.826154892,1.940467933,13915.83337,1.000136794
"loglike[2,277]",1.865348011,0.069035982,1.721658269,1.868334637,1.99067204,13394.77461,1.000053883
"loglike[2,278]",1.751162149,0.059597047,1.627829654,1.754472925,1.857682857,14602.97388,1.000187727
"loglike[2,279]",1.864981217,0.06899474,1.721829642,1.868136277,1.990303005,13474.7666,1.000073915
"loglike[2,280]",1.851857997,0.067820128,1.710300083,1.854975357,1.97498808,13343.56824,1.000023415
"loglike[2,281]",1.589947675,0.051623839,1.481860357,1.59244581,1.683736041,17079.42887,1.000220793
"loglike[2,282]",1.861135601,0.068655258,1.718055779,1.864059851,1.985781639,13359.56904,1.00003957
"loglike[2,283]",1.228475349,0.064596944,1.097960282,1.229566463,1.35075882,18300.05832,0.999975282
"loglike[2,284]",1.298691381,0.059175098,1.179268512,1.299686211,1.411185127,18963.4681,1.000018995
"loglike[2,285]",1.807637719,0.064014704,1.673270421,1.810960019,1.922672192,13444.65139,0.999982367
"loglike[2,286]",1.86602101,0.06909364,1.72259196,1.869128608,1.991455465,13435.72079,1.000065215
"loglike[2,287]",1.043828492,0.0823816,0.876440222,1.046191855,1.198497342,18340.97796,1.000146103
"loglike[2,288]",1.624648728,0.052757262,1.513880485,1.627601522,1.719702871,15226.52999,0.99991845
"loglike[2,289]",1.762723494,0.060508284,1.63557707,1.766144227,1.871108219,13681.6614,0.999955633
"loglike[2,290]",-0.674318581,0.302513518,-1.283583707,-0.665789062,-0.117466033,14767.57961,1.000128833
"loglike[2,291]",1.825414045,0.065506247,1.688700451,1.828714341,1.943471533,13384.52783,0.999995917
"loglike[2,292]",0.370134259,0.164646368,0.037353268,0.375719967,0.67749979,14524.03018,0.999891185
"loglike[2,293]",1.86581447,0.06907351,1.722613333,1.868997798,1.991157577,13448.36244,1.000068197
"loglike[2,294]",1.863737356,0.068878605,1.720684051,1.867011795,1.988814268,13501.19074,1.000079104
"loglike[2,295]",1.703180743,0.056538586,1.583767409,1.706408714,1.804677529,14185.93796,0.999931279
"loglike[2,296]",1.741317631,0.058984781,1.617103846,1.744604145,1.846899085,13836.84875,0.999945536
"loglike[2,297]",-1.005267677,0.346916911,-1.702546398,-0.99651736,-0.365188183,14632.56237,1.000122982
"loglike[2,298]",1.412309063,0.05293412,1.303993804,1.414110703,1.51255212,19485.6173,1.000110482
"loglike[2,299]",1.820622281,0.065098855,1.684324157,1.823909124,1.938254746,13398.6685,0.999992022
"loglike[2,300]",-0.197867387,0.238956163,-0.679939401,-0.190860989,0.243620424,15059.4752,1.000139094
"loglike[2,301]",1.774104072,0.061358715,1.645135084,1.777608414,1.884383064,13610.41247,0.999961636
"loglike[2,302]",-3.808535313,0.725811445,-5.26882624,-3.790446145,-2.459257202,14176.7885,1.000095253
"loglike[2,303]",1.702137315,0.056476827,1.582976414,1.705367848,1.803582892,14196.86438,0.999930958
"loglike[2,304]",-2.245085686,0.514131213,-3.280151013,-2.233912287,-1.294297379,14344.77964,1.000107297
"loglike[2,305]",-1.86807025,0.463661132,-2.801594205,-1.855040567,-1.00350996,13704.41791,0.999937721
"loglike[2,306]",1.865810718,0.069077208,1.722136241,1.868943711,1.991282829,13406.42342,1.000057445
"loglike[2,307]",1.837975046,0.066550785,1.700842343,1.841577114,1.958455532,13791.83018,1.00012143
"loglike[2,308]",-1.111312227,0.36158917,-1.839227099,-1.10195145,-0.43727381,13799.0314,0.999926629
"loglike[2,309]",1.313772236,0.058149327,1.19624795,1.314729532,1.424207602,19088.16441,1.000029908
"loglike[2,310]",1.802202366,0.063569756,1.66876121,1.805483932,1.916208619,13467.01668,0.999978644
"loglike[2,311]",1.7647085,0.060654653,1.637246197,1.768118515,1.873431272,13668.68055,0.999956647
"loglike[2,312]",1.781634518,0.061936114,1.651656651,1.785074067,1.892983831,13567.45853,0.99996587
"loglike[2,313]",1.637399837,0.053160683,1.525872102,1.640371286,1.732909609,16227.65694,1.000224506
"loglike[2,314]",0.892421342,0.099375014,0.690661866,0.89562201,1.078792105,17405.904,1.000158504
"loglike[2,315]",1.402892623,0.053323487,1.293335119,1.404391717,1.502486747,19312.54134,1.000007398
"loglike[2,316]",1.485379509,0.051032545,1.379463334,1.487473432,1.580768674,18856.87515,1.000169548
"loglike[2,317]",1.184599758,0.068444465,1.046403202,1.186128513,1.313995044,17872.15016,0.99995394
"loglike[2,318]",1.480179548,0.051106379,1.374344063,1.482214502,1.575625267,18925.82941,1.000165738
"loglike[2,319]",1.862683792,0.0687808,1.720043636,1.866015141,1.987742108,13519.66077,1.000082484
"loglike[2,320]",1.63245502,0.052965895,1.52156151,1.635287219,1.727535833,16313.1239,1.000224706
"loglike[2,321]",-0.256653624,0.247101295,-0.756596084,-0.249503483,0.203636982,14039.92822,0.999908554
"loglike[2,322]",0.89412606,0.099341903,0.690297204,0.896568563,1.080521799,15834.8142,0.999891769
"loglike[2,323]",1.772377634,0.061157634,1.645554489,1.77582265,1.881591464,14375.89549,1.000175015
"loglike[2,324]",1.814465076,0.064526429,1.681469141,1.817875142,1.930905772,13984.47009,1.000144035
"loglike[2,325]",1.851605946,0.067767714,1.712201129,1.855169239,1.974875659,13662.68919,1.000104186
"loglike[2,326]",1.849453672,0.067605444,1.708427047,1.852590468,1.971738046,13343.63384,1.000020207
"loglike[2,327]",0.919066773,0.096283416,0.722983324,0.922289621,1.09960395,17550.66738,1.000157271
"loglike[2,328]",1.341122294,0.056431761,1.226808278,1.342011263,1.448413075,19282.68018,1.000050918
"loglike[2,329]",1.67437148,0.054942004,1.558165634,1.677481036,1.77361177,14515.85023,0.99992382
"loglike[2,330]",1.775276827,0.061378395,1.647868685,1.778716623,1.885159601,14346.53577,1.000173143
"loglike[2,331]",0.653764237,0.128518246,0.391385247,0.657696622,0.892739719,15026.27022,0.999885842
